gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
2018020702,/api/v1/game/2018020702/feed/live,R,20182019,2019-01-14T00:00:00Z,Final,7,Final,7,FALSE,1,35,9,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,5,25,15,4,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020702/content
2018020703,/api/v1/game/2018020703/feed/live,R,20182019,2019-01-14T00:00:00Z,Final,7,Final,7,FALSE,1,17,19,8,league,13,Florida Panthers,/api/v1/teams/13,5,21,21,5,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020703/content
2018020704,/api/v1/game/2018020704/feed/live,R,20182019,2019-01-14T02:30:00Z,Final,7,Final,7,FALSE,1,20,22,3,league,53,Arizona Coyotes,/api/v1/teams/53,7,30,13,4,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020704/content
2018020705,/api/v1/game/2018020705/feed/live,R,20182019,2019-01-15T00:30:00Z,Final,7,Final,7,FALSE,3,25,17,5,league,8,Montréal Canadiens,/api/v1/teams/8,2,26,15,5,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020705/content
2018020706,/api/v1/game/2018020706/feed/live,R,20182019,2019-01-15T00:00:00Z,Final,7,Final,7,FALSE,6,21,17,8,league,21,Colorado Avalanche,/api/v1/teams/21,3,28,15,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020706/content
2018020707,/api/v1/game/2018020707/feed/live,R,20182019,2019-01-15T00:00:00Z,Final,7,Final,7,FALSE,5,16,23,9,league,16,Chicago Blackhawks,/api/v1/teams/16,8,18,20,7,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020707/content
2018020708,/api/v1/game/2018020708/feed/live,R,20182019,2019-01-15T00:00:00Z,Final,7,Final,7,FALSE,4,22,20,3,league,30,Minnesota Wild,/api/v1/teams/30,7,17,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020708/content
2018020709,/api/v1/game/2018020709/feed/live,R,20182019,2019-01-15T00:00:00Z,Final,7,Final,7,FALSE,4,20,20,4,league,19,St. Louis Blues,/api/v1/teams/19,1,27,13,5,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020709/content
2018020710,/api/v1/game/2018020710/feed/live,R,20182019,2019-01-15T02:00:00Z,Final,7,Final,7,FALSE,2,23,17,6,league,7,Buffalo Sabres,/api/v1/teams/7,7,22,21,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020710/content
2018020711,/api/v1/game/2018020711/feed/live,R,20182019,2019-01-16T00:00:00Z,Final,7,Final,7,FALSE,1,20,20,5,league,19,St. Louis Blues,/api/v1/teams/19,2,26,15,4,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020711/content
2018020712,/api/v1/game/2018020712/feed/live,R,20182019,2019-01-16T00:00:00Z,Final,7,Final,7,FALSE,2,22,19,5,league,12,Carolina Hurricanes,/api/v1/teams/12,6,19,20,7,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020712/content
2018020713,/api/v1/game/2018020713/feed/live,R,20182019,2019-01-16T00:00:00Z,Final,7,Final,7,FALSE,1,18,21,7,league,1,New Jersey Devils,/api/v1/teams/1,4,28,15,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020713/content
2018020714,/api/v1/game/2018020714/feed/live,R,20182019,2019-01-16T00:30:00Z,Final,7,Final,7,FALSE,1,17,20,8,league,13,Florida Panthers,/api/v1/teams/13,5,26,17,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020714/content
2018020715,/api/v1/game/2018020715/feed/live,R,20182019,2019-01-16T00:30:00Z,Final,7,Final,7,FALSE,1,19,19,9,league,24,Anaheim Ducks,/api/v1/teams/24,3,18,23,7,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020715/content
2018020716,/api/v1/game/2018020716/feed/live,R,20182019,2019-01-16T01:00:00Z,Final,7,Final,7,FALSE,2,27,14,5,league,15,Washington Capitals,/api/v1/teams/15,7,28,16,4,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020716/content
2018020717,/api/v1/game/2018020717/feed/live,R,20182019,2019-01-16T01:00:00Z,Final,7,Final,7,FALSE,2,18,25,4,league,26,Los Angeles Kings,/api/v1/teams/26,3,23,20,3,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020717/content
2018020718,/api/v1/game/2018020718/feed/live,R,20182019,2019-01-16T01:00:00Z,Final,7,Final,7,FALSE,1,28,17,4,league,54,Vegas Golden Knights,/api/v1/teams/54,4,30,14,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020718/content
2018020719,/api/v1/game/2018020719/feed/live,R,20182019,2019-01-16T01:30:00Z,Final,7,Final,7,FALSE,2,36,9,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,23,20,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020719/content
2018020720,/api/v1/game/2018020720/feed/live,R,20182019,2019-01-16T03:00:00Z,Final,7,Final,7,FALSE,2,25,15,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5,28,13,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020720/content
2018020721,/api/v1/game/2018020721/feed/live,R,20182019,2019-01-17T00:00:00Z,Final,7,Final,7,FALSE,2,21,18,8,league,21,Colorado Avalanche,/api/v1/teams/21,5,18,24,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020721/content
2018020722,/api/v1/game/2018020722/feed/live,R,20182019,2019-01-17T00:30:00Z,Final,7,Final,7,FALSE,3,26,16,5,league,6,Boston Bruins,/api/v1/teams/6,4,18,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020722/content
2018020723,/api/v1/game/2018020723/feed/live,R,20182019,2019-01-17T02:30:00Z,Final,7,Final,7,FALSE,4,24,17,6,league,7,Buffalo Sabres,/api/v1/teams/7,3,30,13,5,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020723/content
2018020724,/api/v1/game/2018020724/feed/live,R,20182019,2019-01-17T03:00:00Z,Final,7,Final,7,FALSE,3,23,21,3,league,22,Edmonton Oilers,/api/v1/teams/22,2,21,21,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020724/content
2018020725,/api/v1/game/2018020725/feed/live,R,20182019,2019-01-17T03:00:00Z,Final,7,Final,7,FALSE,3,28,14,7,league,28,San Jose Sharks,/api/v1/teams/28,6,21,22,3,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020725/content
2018020726,/api/v1/game/2018020726/feed/live,R,20182019,2019-01-18T00:00:00Z,Final,7,Final,7,FALSE,2,20,21,5,league,19,St. Louis Blues,/api/v1/teams/19,5,27,16,5,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020726/content
2018020727,/api/v1/game/2018020727/feed/live,R,20182019,2019-01-18T00:00:00Z,Final,7,Final,7,FALSE,1,18,22,7,league,1,New Jersey Devils,/api/v1/teams/1,4,27,15,4,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018020727/content
2018020728,/api/v1/game/2018020728/feed/live,R,20182019,2019-01-18T00:00:00Z,Final,7,Final,7,FALSE,3,16,24,9,league,16,Chicago Blackhawks,/api/v1/teams/16,4,20,20,7,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020728/content
2018020729,/api/v1/game/2018020729/feed/live,R,20182019,2019-01-18T00:30:00Z,Final,7,Final,7,FALSE,4,29,15,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,2,36,10,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020729/content
2018020730,/api/v1/game/2018020730/feed/live,R,20182019,2019-01-18T01:00:00Z,Final,7,Final,7,FALSE,5,31,14,2,league,52,Winnipeg Jets,/api/v1/teams/52,1,28,17,4,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020730/content
2018020731,/api/v1/game/2018020731/feed/live,R,20182019,2019-01-18T01:00:00Z,Final,7,Final,7,FALSE,3,20,19,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,23,21,3,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020731/content
2018020732,/api/v1/game/2018020732/feed/live,R,20182019,2019-01-18T01:30:00Z,Final,7,Final,7,FALSE,2,19,25,4,league,26,Los Angeles Kings,/api/v1/teams/26,1,23,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020732/content
2018020733,/api/v1/game/2018020733/feed/live,R,20182019,2019-01-19T00:00:00Z,Final,7,Final,7,FALSE,1,29,16,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,3,18,20,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020733/content
2018020734,/api/v1/game/2018020734/feed/live,R,20182019,2019-01-19T00:00:00Z,Final,7,Final,7,FALSE,4,27,17,5,league,8,Montréal Canadiens,/api/v1/teams/8,1,28,16,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020734/content
2018020735,/api/v1/game/2018020735/feed/live,R,20182019,2019-01-19T00:30:00Z,Final,7,Final,7,FALSE,2,28,15,4,league,2,New York Islanders,/api/v1/teams/2,0,27,15,5,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020735/content
2018020736,/api/v1/game/2018020736/feed/live,R,20182019,2019-01-19T00:30:00Z,Final,7,Final,7,FALSE,4,19,24,5,league,9,Ottawa Senators,/api/v1/teams/9,1,22,20,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020736/content
2018020737,/api/v1/game/2018020737/feed/live,R,20182019,2019-01-19T02:00:00Z,Final,7,Final,7,FALSE,4,18,24,7,league,17,Detroit Red Wings,/api/v1/teams/17,6,31,13,5,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020737/content
2018020738,/api/v1/game/2018020738/feed/live,R,20182019,2019-01-19T02:00:00Z,Final,7,Final,7,FALSE,3,26,15,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,2,21,22,4,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020738/content
2018020739,/api/v1/game/2018020739/feed/live,R,20182019,2019-01-19T03:00:00Z,Final,7,Final,7,FALSE,3,24,18,6,league,7,Buffalo Sabres,/api/v1/teams/7,4,22,21,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020739/content
2018020740,/api/v1/game/2018020740/feed/live,R,20182019,2019-01-19T18:00:00Z,Final,7,Final,7,FALSE,3,21,19,9,league,24,Anaheim Ducks,/api/v1/teams/24,2,18,23,7,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020740/content
2018020741,/api/v1/game/2018020741/feed/live,R,20182019,2019-01-19T20:00:00Z,Final,7,Final,7,FALSE,1,19,26,4,league,26,Los Angeles Kings,/api/v1/teams/26,7,22,18,8,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020741/content
2018020742,/api/v1/game/2018020742/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,3,21,20,7,league,3,New York Rangers,/api/v1/teams/3,2,27,17,5,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020742/content
2018020743,/api/v1/game/2018020743/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,5,19,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,2,27,18,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020743/content
2018020744,/api/v1/game/2018020744/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,3,28,15,7,league,28,San Jose Sharks,/api/v1/teams/28,6,37,10,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020744/content
2018020745,/api/v1/game/2018020745/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,2,19,25,5,league,9,Ottawa Senators,/api/v1/teams/9,3,21,21,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020745/content
2018020746,/api/v1/game/2018020746/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,2,31,15,2,league,52,Winnipeg Jets,/api/v1/teams/52,4,24,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020746/content
2018020747,/api/v1/game/2018020747/feed/live,R,20182019,2019-01-20T01:00:00Z,Final,7,Final,7,FALSE,4,19,20,8,league,13,Florida Panthers,/api/v1/teams/13,2,28,18,4,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020747/content
2018020748,/api/v1/game/2018020748/feed/live,R,20182019,2019-01-20T02:00:00Z,Final,7,Final,7,FALSE,1,28,17,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,2,24,21,3,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020748/content
2018020749,/api/v1/game/2018020749/feed/live,R,20182019,2019-01-20T03:00:00Z,Final,7,Final,7,FALSE,5,32,13,5,league,20,Calgary Flames,/api/v1/teams/20,2,23,22,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020749/content
2018020750,/api/v1/game/2018020750/feed/live,R,20182019,2019-01-20T03:00:00Z,Final,7,Final,7,FALSE,3,26,16,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,7,29,17,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020750/content
2018020751,/api/v1/game/2018020751/feed/live,R,20182019,2019-01-20T17:30:00Z,Final,7,Final,7,FALSE,5,27,16,5,league,15,Washington Capitals,/api/v1/teams/15,8,17,24,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020751/content
2018020752,/api/v1/game/2018020752/feed/live,R,20182019,2019-01-20T20:00:00Z,Final,7,Final,7,FALSE,0,21,20,9,league,24,Anaheim Ducks,/api/v1/teams/24,3,29,15,4,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018020752/content
2018020753,/api/v1/game/2018020753/feed/live,R,20182019,2019-01-20T21:00:00Z,Final,7,Final,7,FALSE,2,18,25,7,league,17,Detroit Red Wings,/api/v1/teams/17,3,23,21,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020753/content
2018020754,/api/v1/game/2018020754/feed/live,R,20182019,2019-01-21T00:00:00Z,Final,7,Final,7,FALSE,4,22,22,4,league,53,Arizona Coyotes,/api/v1/teams/53,2,29,17,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020754/content
2018020755,/api/v1/game/2018020755/feed/live,R,20182019,2019-01-21T02:30:00Z,Final,7,Final,7,FALSE,7,23,20,5,league,12,Carolina Hurricanes,/api/v1/teams/12,4,23,23,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020755/content
2018020756,/api/v1/game/2018020756/feed/live,R,20182019,2019-01-21T20:00:00Z,Final,7,Final,7,FALSE,4,29,18,4,league,18,Nashville Predators,/api/v1/teams/18,1,22,19,8,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020756/content
2018020757,/api/v1/game/2018020757/feed/live,R,20182019,2019-01-21T23:00:00Z,Final,7,Final,7,FALSE,4,25,21,3,league,30,Minnesota Wild,/api/v1/teams/30,2,29,18,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020757/content
2018020758,/api/v1/game/2018020758/feed/live,R,20182019,2019-01-22T00:00:00Z,Final,7,Final,7,FALSE,2,28,16,7,league,28,San Jose Sharks,/api/v1/teams/28,6,20,20,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020758/content
2018020759,/api/v1/game/2018020759/feed/live,R,20182019,2019-01-21T21:00:00Z,Final,7,Final,7,FALSE,3,21,22,5,league,19,St. Louis Blues,/api/v1/teams/19,4,20,26,4,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020759/content
2018020760,/api/v1/game/2018020760/feed/live,R,20182019,2019-01-23T00:00:00Z,Final,7,Final,7,FALSE,7,29,16,7,league,28,San Jose Sharks,/api/v1/teams/28,6,27,16,6,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020760/content
2018020761,/api/v1/game/2018020761/feed/live,R,20182019,2019-01-23T00:30:00Z,Final,7,Final,7,FALSE,3,23,22,4,league,53,Arizona Coyotes,/api/v1/teams/53,2,19,26,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020761/content
2018020762,/api/v1/game/2018020762/feed/live,R,20182019,2019-01-23T01:30:00Z,Final,7,Final,7,FALSE,2,29,15,5,league,2,New York Islanders,/api/v1/teams/2,3,18,24,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020762/content
2018020763,/api/v1/game/2018020763/feed/live,R,20182019,2019-01-23T02:00:00Z,Final,7,Final,7,FALSE,2,23,20,6,league,12,Carolina Hurricanes,/api/v1/teams/12,3,33,13,5,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020763/content
2018020764,/api/v1/game/2018020764/feed/live,R,20182019,2019-01-23T02:00:00Z,Final,7,Final,7,FALSE,3,19,25,7,league,17,Detroit Red Wings,/api/v1/teams/17,2,23,24,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020764/content
2018020765,/api/v1/game/2018020765/feed/live,R,20182019,2019-01-24T00:30:00Z,Final,7,Final,7,FALSE,3,27,17,6,league,15,Washington Capitals,/api/v1/teams/15,6,30,17,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020765/content
2018020766,/api/v1/game/2018020766/feed/live,R,20182019,2019-01-24T00:30:00Z,Final,7,Final,7,FALSE,1,23,23,4,league,53,Arizona Coyotes,/api/v1/teams/53,2,28,18,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020766/content
2018020767,/api/v1/game/2018020767/feed/live,R,20182019,2019-01-24T02:30:00Z,Final,7,Final,7,FALSE,5,26,21,3,league,30,Minnesota Wild,/api/v1/teams/30,2,22,20,8,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020767/content
2018020768,/api/v1/game/2018020768/feed/live,R,20182019,2019-01-24T03:00:00Z,Final,7,Final,7,FALSE,2,30,18,4,league,18,Nashville Predators,/api/v1/teams/18,1,29,19,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020768/content
2018020769,/api/v1/game/2018020769/feed/live,R,20182019,2019-01-24T03:00:00Z,Final,7,Final,7,FALSE,5,22,22,5,league,19,St. Louis Blues,/api/v1/teams/19,1,21,21,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020769/content
2018020770,/api/v1/game/2018020770/feed/live,R,20182019,2019-01-24T03:30:00Z,Final,7,Final,7,FALSE,5,24,20,6,league,12,Carolina Hurricanes,/api/v1/teams/12,2,23,22,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020770/content
2018020771,/api/v1/game/2018020771/feed/live,R,20182019,2019-01-29T00:00:00Z,Final,7,Final,7,FALSE,1,31,16,2,league,52,Winnipeg Jets,/api/v1/teams/52,3,20,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020771/content
2018020772,/api/v1/game/2018020772/feed/live,R,20182019,2019-01-29T00:00:00Z,Final,7,Final,7,FALSE,6,19,23,7,league,1,New Jersey Devils,/api/v1/teams/1,3,26,17,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020772/content
2018020773,/api/v1/game/2018020773/feed/live,R,20182019,2019-01-30T00:00:00Z,Final,7,Final,7,FALSE,4,32,16,2,league,52,Winnipeg Jets,/api/v1/teams/52,3,27,17,6,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020773/content
2018020774,/api/v1/game/2018020774/feed/live,R,20182019,2019-01-30T00:30:00Z,Final,7,Final,7,FALSE,1,21,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,0,21,21,7,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020774/content
2018020775,/api/v1/game/2018020775/feed/live,R,20182019,2019-01-30T00:00:00Z,Final,7,Final,7,FALSE,5,25,18,6,league,7,Buffalo Sabres,/api/v1/teams/7,4,28,18,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020775/content
2018020776,/api/v1/game/2018020776/feed/live,R,20182019,2019-01-31T01:00:00Z,Final,7,Final,7,FALSE,2,37,11,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,4,27,17,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020776/content
2018020777,/api/v1/game/2018020777/feed/live,R,20182019,2019-01-31T01:30:00Z,Final,7,Final,7,FALSE,0,25,19,6,league,7,Buffalo Sabres,/api/v1/teams/7,1,25,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020777/content
2018020778,/api/v1/game/2018020778/feed/live,R,20182019,2019-02-01T00:00:00Z,Final,7,Final,7,FALSE,3,22,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,2,27,17,7,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020778/content
2018020779,/api/v1/game/2018020779/feed/live,R,20182019,2019-02-01T00:00:00Z,Final,7,Final,7,FALSE,4,22,21,7,league,3,New York Rangers,/api/v1/teams/3,3,19,24,7,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020779/content
2018020780,/api/v1/game/2018020780/feed/live,R,20182019,2019-02-01T01:00:00Z,Final,7,Final,7,FALSE,3,28,19,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,4,33,16,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020780/content
2018020781,/api/v1/game/2018020781/feed/live,R,20182019,2019-02-02T00:00:00Z,Final,7,Final,7,FALSE,7,19,24,9,league,16,Chicago Blackhawks,/api/v1/teams/16,3,25,20,6,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020781/content
2018020782,/api/v1/game/2018020782/feed/live,R,20182019,2019-02-02T00:00:00Z,Final,7,Final,7,FALSE,4,31,18,4,league,18,Nashville Predators,/api/v1/teams/18,1,20,21,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020782/content
2018020783,/api/v1/game/2018020783/feed/live,R,20182019,2019-02-02T00:00:00Z,Final,7,Final,7,FALSE,1,38,11,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,29,15,6,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018020783/content
2018020784,/api/v1/game/2018020784/feed/live,R,20182019,2019-02-02T00:00:00Z,Final,7,Final,7,FALSE,3,19,27,5,league,9,Ottawa Senators,/api/v1/teams/9,5,28,17,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020784/content
2018020785,/api/v1/game/2018020785/feed/live,R,20182019,2019-02-02T00:00:00Z,Final,7,Final,7,FALSE,3,33,14,5,league,20,Calgary Flames,/api/v1/teams/20,4,28,17,6,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020785/content
